    85	2024-01-15 18:06:53	lzo 2.10-5
    86	2024-01-15 18:06:53	squashfs-tools 4.6.1-1
    87	2024-01-15 18:06:57	schedtool 1.3.0-7
    88	2024-01-15 18:06:59	perl-switch 2.17-9
    89	2024-01-15 18:07:01	zip 3.0-11
    90	2024-01-15 18:07:03	unzip 6.0-20
    91	2024-01-15 18:07:05	libxslt 1.1.39-1
    92	2024-01-15 18:07:07	bc 1.07.1-4
    93	2024-01-15 18:07:11	ccache 4.9-1
    94	2024-01-15 18:07:11	hiredis 1.2.0-2
    95	2024-01-15 18:07:14	inetutils 2.5-1
    96	2024-01-15 18:16:32	ncurses5-compat-libs 6.4-2
    97	2024-01-15 18:16:35	lib32-glibc 2.38-7
    98	2024-01-15 18:16:35	lib32-zlib 1.3-1
    99	2024-01-15 18:16:49	lib32-gcc-libs 13.2.1-3
   100	2024-01-15 18:16:49	lib32-ncurses 6.4_20230520-1
   101	2024-01-15 18:16:51	lib32-readline 8.2.007-1
   102	2024-01-15 18:20:49	lib32-ncurses5-compat-libs 6.4-1
   103	2024-01-15 18:20:50	libxcrypt-compat 4.4.36-1
   104	2024-01-15 18:21:06	jbigkit 2.1-7
   105	2024-01-15 18:21:06	libjpeg-turbo 3.0.1-1
   106	2024-01-15 18:21:06	libpng 1.6.40-2
   107	2024-01-15 18:21:06	libtiff 4.6.0-2
   108	2024-01-15 18:21:07	adobe-source-code-pro-fonts 2.042u+1.062i+1.026vf-1
   109	2024-01-15 18:21:07	adwaita-cursors 45.0-1
   110	2024-01-15 18:21:07	adwaita-icon-theme 45.0-1
   111	2024-01-15 18:21:07	at-spi2-core 2.50.1-1
   112	2024-01-15 18:21:07	avahi 1:0.8+r194+g3f79789-1
   113	2024-01-15 18:21:07	cairo 1.18.0-1
   114	2024-01-15 18:21:07	cantarell-fonts 1:0.303.1-1
   115	2024-01-15 18:21:07	dconf 0.40.0-2
   116	2024-01-15 18:21:07	desktop-file-utils 0.27-1
   117	2024-01-15 18:21:07	fontconfig 2:2.15.0-2
   118	2024-01-15 18:21:07	freetype2 2.13.2-1
   119	2024-01-15 18:21:07	fribidi 1.0.13-2
   120	2024-01-15 18:21:07	gdk-pixbuf2 2.42.10-2
   121	2024-01-15 18:21:07	graphite 1:1.3.14-3
   122	2024-01-15 18:21:07	gsettings-desktop-schemas 45.0-1
   123	2024-01-15 18:21:07	gtk-update-icon-cache 1:4.12.4-1
   124	2024-01-15 18:21:07	harfbuzz 8.3.0-2
   125	2024-01-15 18:21:07	iso-codes 4.16.0-1
   126	2024-01-15 18:21:07	lcms2 2.16-1
   127	2024-01-15 18:21:07	libcloudproviders 0.3.5-1
   128	2024-01-15 18:21:07	libcolord 1.4.6-1
   129	2024-01-15 18:21:07	libcups 1:2.4.7-2
   130	2024-01-15 18:21:07	libdaemon 0.14-5
   131	2024-01-15 18:21:07	libdatrie 0.2.13-4
   132	2024-01-15 18:21:07	libepoxy 1.5.10-2
   133	2024-01-15 18:21:07	librsvg 2:2.57.1-1
   134	2024-01-15 18:21:07	libthai 0.1.29-3
   135	2024-01-15 18:21:07	libxft 2.3.8-1
   136	2024-01-15 18:21:07	libxi 1.8.1-1
   137	2024-01-15 18:21:07	libxtst 1.2.4-1
   138	2024-01-15 18:21:07	pango 1:1.51.1-1
   139	2024-01-15 18:21:07	pixman 0.43.0-1
   140	2024-01-15 18:21:07	shared-mime-info 2.4-1
   141	2024-01-15 18:21:07	xorg-xprop 1.2.6-1
